180 findings in intellicrack\handlers\pefile_handler.py

intellicrack\handlers\pefile_handler.py:37: unused variable 'RESOURCE' (60% confidence, 1 line)
intellicrack\core\protection_bypass\tpm_bypass.py:153: unused variable 'Create' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:154: unused variable 'ECDH_ZGen' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:155: unused variable 'HMAC' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:159: unused variable 'RSA_Decrypt' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:160: unused variable 'HMAC_Start' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:161: unused variable 'SequenceUpdate' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:164: unused variable 'PolicySigned' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:165: unused variable 'ContextLoad' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:166: unused variable 'ContextSave' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:167: unused variable 'ECDH_KeyGen' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:168: unused variable 'EncryptDecrypt' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:169: unused variable 'FlushContext' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:170: unused variable 'LoadExternal' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:171: unused variable 'MakeCredential' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:172: unused variable 'NV_ReadPublic' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:173: unused variable 'PolicyAuthorize' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:174: unused variable 'PolicyAuthValue' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:175: unused variable 'PolicyCommandCode' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:176: unused variable 'PolicyCounterTimer' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:177: unused variable 'PolicyCpHash' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:178: unused variable 'PolicyLocality' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:179: unused variable 'PolicyNameHash' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:180: unused variable 'PolicyOR' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:181: unused variable 'PolicyTicket' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:183: unused variable 'RSA_Encrypt' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:185: unused variable 'VerifySignature' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:186: unused variable 'ECC_Parameters' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:187: unused variable 'FirmwareRead' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:193: unused variable 'PolicyPCR' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:194: unused variable 'PolicyRestart' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:195: unused variable 'ReadClock' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:197: unused variable 'PCR_SetAuthValue' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:198: unused variable 'NV_Certify' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:199: unused variable 'EventSequenceComplete' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:200: unused variable 'HashSequenceStart' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:201: unused variable 'PolicyPhysicalPresence' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:202: unused variable 'PolicyDuplicationSelect' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:203: unused variable 'PolicyGetDigest' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:205: unused variable 'Commit' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:212: unused variable 'OSAP' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:213: unused variable 'ChangeAuth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:214: unused variable 'TakeOwnership' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:215: unused variable 'ChangeAuthOwner' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:216: unused variable 'ChangeAuthAsymStart' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:217: unused variable 'ChangeAuthAsymFinish' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:218: unused variable 'GetPubKey' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:219: unused variable 'Seal' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:221: unused variable 'UnBind' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:222: unused variable 'CreateWrapKey' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:223: unused variable 'LoadKey' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:225: unused variable 'StirRandom' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:231: unused variable 'DirWriteAuth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:232: unused variable 'DirRead' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:233: unused variable 'CreateMigrationBlob' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:234: unused variable 'ConvertMigrationBlob' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:235: unused variable 'AuthorizeMigrationKey' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:236: unused variable 'CMK_CreateKey' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:237: unused variable 'CMK_CreateTicket' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:238: unused variable 'CMK_CreateBlob' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:239: unused variable 'NV_DefineSpace' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:240: unused variable 'NV_WriteValue' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:241: unused variable 'NV_WriteValueAuth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:242: unused variable 'NV_ReadValue' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:243: unused variable 'NV_ReadValueAuth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:244: unused variable 'Extend' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:245: unused variable 'PcrRead' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:246: unused variable 'Quote2' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:249: unused variable 'ResetLockValue' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:251: unused variable 'GetPubKey2' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:252: unused variable 'Sealx' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:253: unused variable 'CreateEndorsementKeyPair' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:254: unused variable 'ReadPubek' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:255: unused variable 'OwnerClear' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:256: unused variable 'ForceClear' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:257: unused variable 'DisableOwnerClear' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:258: unused variable 'DisableForceClear' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:259: unused variable 'PhysicalPresence' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:260: unused variable 'PhysicalSetDeactivated' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:261: unused variable 'SetTempDeactivated' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:262: unused variable 'CreateMaintenanceArchive' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:263: unused variable 'LoadMaintenanceArchive' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:264: unused variable 'KillMaintenanceFeature' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:265: unused variable 'LoadManuMaintPub' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:266: unused variable 'ReadManuMaintPub' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:267: unused variable 'SHA1Start' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:268: unused variable 'SHA1Update' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:269: unused variable 'SHA1Complete' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:270: unused variable 'SHA1CompleteExtend' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:271: unused variable 'FieldUpgrade' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:272: unused variable 'SetRedirection' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:273: unused variable 'ResetEstablishmentBit' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:308: unused attribute 'tpm_handle' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:314: unused attribute 'bus_captures' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:320: unused attribute '_virtualized_tpm_hierarchy_auth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:326: unused attribute '_virtualized_tpm_lockout_count' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:345: unused attribute 'tbs_context' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:354: unused attribute 'spi_decoder' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:415: unused attribute 'bus_captures' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:416: unused attribute 'spi_decoder' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:886: unused attribute '_virtualized_tpm_lockout_count' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:890: unused attribute '_virtualized_tpm_hierarchy_auth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:1206: unused attribute '_virtualized_tpm_lockout_count' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:1227: unused attribute '_virtualized_tpm_hierarchy_auth' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:1304: unused attribute 'tbs_context' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_bypass.py:1043: unused method 'perform_bus_attack' (60% confidence, 11 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1055: unused method 'bypass_measured_boot' (60% confidence, 12 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:2054: unused method 'block_pcr_extend_runtime' (60% confidence, 18 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1570: unused method 'forge_quote_signature' (60% confidence, 22 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1593: unused method 'extract_pcr_policy' (60% confidence, 22 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:665: unused method 'spoof_remote_attestation' (60% confidence, 24 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1211: unused method 'clear_tpm_ownership' (60% confidence, 25 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1541: unused method 'manipulate_pcr_extend' (60% confidence, 28 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1873: unused method 'get_intercepted_commands_summary' (60% confidence, 29 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:2169: unused method 'runtime_unseal_bypass' (60% confidence, 32 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:2202: unused method 'export_bypass_session' (60% confidence, 39 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:1138: unused method 'cold_boot_attack' (60% confidence, 50 lines)

intellicrack\core\protection_bypass\tpm_bypass.py:901: unused method 'process_tpm12_command' (60% confidence, 66 lines)


113 findings in intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:33: unused variable 'BAD_TAG' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:34: unused variable 'AUTHFAIL' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:35: unused variable 'AUTH_CONTEXT' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:36: unused variable 'AUTH_MISSING' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:37: unused variable 'AUTH_TYPE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:38: unused variable 'AUTH_UNAVAILABLE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:39: unused variable 'BAD_AUTH' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:40: unused variable 'BAD_CONTEXT' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:41: unused variable 'BAD_PARAMETER' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:42: unused variable 'BAD_SIZE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:43: unused variable 'COMMAND_CODE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:44: unused variable 'COMMAND_SIZE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:46: unused variable 'EXCLUSIVE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:50: unused variable 'INITIALIZE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:51: unused variable 'INSUFFICIENT' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:53: unused variable 'KDF' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:54: unused variable 'KEY' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:55: unused variable 'KEY_SIZE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:56: unused variable 'MGF' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:57: unused variable 'MODE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:59: unused variable 'NO_RESULT' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:60: unused variable 'NV_AUTHORIZATION' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:61: unused variable 'NV_DEFINED' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:62: unused variable 'NV_LOCKED' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:63: unused variable 'NV_RANGE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:64: unused variable 'NV_SIZE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:65: unused variable 'NV_SPACE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:66: unused variable 'NV_UNINITIALIZED' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:67: unused variable 'OBJECT_HANDLES' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:68: unused variable 'OBJECT_MEMORY' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:71: unused variable 'PRIVATE' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:72: unused variable 'REBOOT' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:73: unused variable 'SCHEME' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:74: unused variable 'SELECTOR' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:75: unused variable 'SESSION_HANDLES' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:76: unused variable 'SESSION_MEMORY' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:78: unused variable 'TAG' (60% confidence, 1 line)

intellicrack\core\protection_bypass\tpm_secure_enclave_bypass.py:79: unused variable 'TOO_MANY_CONTEXTS' (60% confidence, 1 line)
